ID,Gloss,Dempwolff_Etymology,Contribution_ID,Comment
30455,syrup or sauce of coconut milk,,Loan,Probably a __language__Tagalog__ loan distribution
30434,table,,Loan,Borrowing from Spanish.
30622,tang of a knife or bolo,,Loan,Probably an __language__Ilokano__ loan in the Batanic languages.
30158,taro variety,,Loan,"Probably a __language__Malay__ loan, although it is unclear if this is true why a loanword from far south of the Philippines would be concentrated only in the region of Palawan and Mindoro."
30435,taste,,Loan,Borrowing from __language__Malay__.
30628,"tattle, tell on",,Loan,Probably a Tagalog loan in __language__Ayta Abellan__.
30105,taut,*kenceŋ ‘taut’,Loan,Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed &ast;_kenceŋ_ ‘taut’.
29784,"tax, toll",,Loan,"Borrowing, ultimately from __language__Sanskrit__ _vyaya_. This item has the same historical source as the various forms of _biaya_ cited under 'monetary support' (cf. __language__Old Javanese__ _byaya_ 'expenses, contribution'). The attested distribution of both sets of forms almost certainly is the result of borrowing from __language__Malay__, which in turn acquired the word twice, the first time directly from __language__Sanskrit__ with relatively minor phonetic modifications, and the second time through __language__Javanese__. The two words so acquired were then transmitted, probably as a linguistic by-product of Islamic proselytization, from __language__Malay__ into various other languages of Indonesia and the Philippines."
30706,teak,,Loan,A __language__Malay__ loan in Philippine languages.
30304,tear into pieces,,Loan,Probably an __language__Amis__ loan in __language__Puyuma__.
29785,teens,,Loan,"Borrowing from __language__Malay__, probably associated with the expansion of trade during the period of the Sriwijaya empire (7th-12th centuries AD)."
30612,temptation; to tempt,,Loan,"Probably a __language__Tagalog__ loan distribution, although in this case the agreement of the final glottal stop in widely separated languages is unexplained."
30745,tent,,Loan,
30523,thief,*maliŋ ‘to steal’,Loan,"Also __language__Balinese__ _paliŋ_ ‘to steal, rob, take away’.  Borrowing, probably from __language__Javanese__ into __language__Malay__ and then from __language__Malay__ into other languages.  [Dempwolff (1934-1938)](Source#cldf:dempwolff193438) posited ‘Uraustronesisch’ &ast;_maliŋ_ ‘to steal’."
30571,thimble,,Loan,From Spanish _dedal_ ‘thimble’.
29787,"thirst, thirsty",,Loan,Borrowing from __language__Malay__.The relation of the __language__Chamic__ forms to those in other languages probably is convergent.
29789,threshold,,Loan,Borrowing from __language__Malay__.
30613,thrifty,,Loan,Borrowing from __language__Tagalog__.
29890,tickle,,Loan,Borrowing into __language__Bintulu__ from __language__Malay__ (possibly from __language__Malay (Sarawak)__).
30441,tin can,,Loan,From Spanish _lata_ ‘tin plate; can; tin’.
30417,tired,*lelaq ‘tired’,Loan,Borrowing from __language__Malay__. [Dempwolff](Source#cldf:dempwolff193438) cited the first three forms and posited Uraustronesisch &ast;_lelaq_ ‘tired’ (_Müdesein_).
30684,tired of,,Loan,
30739,title (to land),,Loan,
30633,toast (in drinking),,Loan,Borrowing from __language__Tagalog__.
30161,tobacco,,Loan,
30059,tomato,,Loan,"Since it is a native of Mexico the tomato was almost certainly first introduced into Southeast Asia through the Spanish presence in the Philippines, and more specifically through the annual Manila Galleon voyages that connected Manila, a source of Chinese silks, with Acapulco, a source of Mexican and Peruvian silver, from 1565-1815.  The tomato would then most likely have made its landfall in the Philippines in one of the returning galleons that brought its cargo into Manila Bay, where the native population was __language__Tagalog__-speaking.  Presumably the name was misheard and bruited about in the form _kamátis_, in which form it eventually spread throughout the Philippines, but not beyond (note that __language__Chamorro__, spoken in Guam, which was a regular galleon stopover, does not show this sporadic change).  




The __language__Tetun__ word almost certainly derives from Portuguese, and the same may be true of the word in various languages of Sulawesi.  By contrast, the __language__Malay__/Indonesian word appears to derive from Dutch _tomaat_, itself a loanword from Spanish or Portuguese.  Needless to say, the sporadic prenasalization in __language__Western Bukidnon Manobo__, __language__SUBAN__, __language__Mapun__ and __language__Tiruray__ is part of a much larger phenomenon of ‘pandemic irregularity’ characteristic of sound change in hundreds of the languages in insular Southeast Asia ([Blust 1996a](Source#cldf:blust1996))."
30491,tombstone,,Loan,"Borrowing of Spanish _lápida_ ‘memorial stone, tablet’."
29792,toothless,,Loan,Borrowing from __language__Tagalog__.
29873,"torment, torture",,Loan,"Borrowing, ultimately from _Sanskrit_."
30695,tortoise shell,,Loan,Probably a __language__Malay__ loan based on trade in the shell of the hawksbill turtle.
29793,trade,,Loan,"Borrowing, ultimately from __language__Sanskrit__.The semantic developments in some __language__Philippine__ languages provide an interesting commentary on the atmosphere in which trade apparently was conducted between Malay merchants and the local population."
30669,transport ship,,Loan,Borrowing from __language__Javanese__ or __language__Old Javanese__.  This comparison was first noted by [Dempwolff (1920)](Source#cldf:dempwolff1920).
30170,tray,,Loan,"Borrowing from __language__Malay__, ultimately from Arabic."
30621,tray of low table.,,Loan,Borrowing from __language__Malay__.
29795,tree sp.,,Loan,"Borrowing, ultimately from __language__Sanskrit__."
29796,tree sp.,,Loan,"Borrowing. The __language__Rennellese__ word probably is a survival from the aboriginal __language__Southeast Solomonic__ ""__language__Hiti__"" language of the island ([Elbert 1987](bib-Elbert), [Blust 1987](Source#cldf:blust1987))."
30415,tree and its fruit: Lansium domesticum,*lansat ‘name of a tree and its fruit’,Loan,"The history of this word is problematic.  Western Indonesian languages point clearly to &ast;_laŋsat_, but many Philippine languages have forms such as __language__Bikol__ _lansónes_ ‘small edible fruit growing in bunches, possessing a leathery yellow skin and a white segmented inside: _Lansium domesticum_’.  The plant is native to Southeast Asia, but variants of the names _duku_ and _laŋsat_ (cf. __language__Malay__) are found in Thai and Burmese, as well as Austronesian languages.  This leaves little doubt that it is a loanword, but the source remains unknown.  [Dempwolff (1938)](Source#cldf:dempwolff193438) posited Uraustronesisch &ast;_lansat_ ‘name of a tree and its fruit’."
30608,tree with yellow fruit: Lucuma nervosa,,Loan,"Apparently from Spanish, as this fruit is native to Peru and Ecuador, and must have been introduced to the Philippines during the Spanish colonial period."
30524,tree: Shorea spp.,*ma(r)anti ‘kind of tree’,Loan,Borrowing from __language__Malay__. [Dempwolff (1934-1938)](Source#cldf:dempwolff193438) proposed ‘Uraustronesisch’ &ast;_ma(r)anti_ ‘kind of tree’.
30194,trivet,*tuŋku ‘trivet’,Loan,"Given its meaning one would not expect this to be a loan distribution.  However, three independent pieces of evidence show that the words in __language__Tagalog__, __language__Ngaju Dayak__, __language__Malagasy__ and __language__Javanese__ are almost certainly __language__Malay__ loans.  First, __language__Tagalog__ shows _-_Ɂ corresponding to __language__Malay__ final vowel.  Second, the word is unknown in any language of the Philippines apart from __language__Tagalog__. Third, __language__PMP__ &ast;_dalikan_ is a far better candidate for the meaning ‘trivet, three stones of the hearth’.  


[Zorc (1996)](Source#cldf:zorc1996) took the correspondence of final glottal stop in __language__Tagalog__ to final glottal stop in __language__Iban__ to be evidence for &ast;_-Ɂ_, and so presumably would posit &ast;_tuŋkuɁ_. However, as shown in [Blust (2013; sect. 8.2.2.4)](Source#cldf:blust2013), there are serious problems with the proposal that &ast;_-Ɂ_ existed in __language__PAn__, __language__PMP__, or any early Austronesian proto-language.  



The agreement between __language__Iban__ and __language__Tagalog__ in this case appears instead to be entirely fortuitous: __language__Iban__ added _-Ɂ_ to many words that originally ended in a vowel (or, in some cases a -VC sequence that first monophthongized), and __language__Tagalog__ acquired a final glottal stop in loanwords from __language__Malay__ (mostly __language__Brunei Malay__).  Many __language__Malay__ loanwords entered the Philippines through a trading colony in Manila Bay, where __language__Tagalog__ was spoken natively ([Wolff 1976](Source#cldf:wolff1976)), and in the present case this loan evidently got no further.  



Finally, __language__&ast;dalikan__ ‘trivet’ is unquestionably native, and is found from the Batanes islands, to northern Sumatra, to southern Sulawesi, to the Mariana islands, to Timor in the Lesser Sundas, showing that a better candidate exists for this meaning.  A loanword of this kind suggests that __language__Malay__ contact with the Philippines was rather intimate rather than distant.  [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_tuŋku_ ‘trivet’ (_Dreifuss_)."
29799,true,,Loan,Borrowing from __language__Malay__.
30651,trunk,,Loan,Borrowing of Spanish _baúl_ ‘trunk (for clothes)’.
30128,tuber,*kenTaŋ ‘tuber’,Loan,"Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) posited &ast;_kenTaŋ_ ‘Erdfrucht’ (‘tuber’), without further specification of the type of tuber intended, which clearly could not have been the Peruvian potato."
30707,tuck something in at the waist,,Loan,"Also __language__Bikol__ _hukbít_ ‘wear a gun, bolo, etc.’.  Probably a __language__Tagalog__ loan in __language__Ayta Maganchi__."
30752,tune,,Loan,"Apparently from Spanish _punto_ ‘point, dot’."
29800,turbid,*buTek,Loan,__language__KOM __ _butéʔ_ is assumed to be a __language__Javanese__ loan. The resemblance of FIJ _butō_ to these forms is attributed to chance.
30298,turkey,,Loan,A borrowing of Spanish _pavo_ ‘turkey’.
30753,turnip bean: Pachyrrhizus erosus,,Loan,Borrowing of Spanish _jícama_. This Mexican plant must have been introduced to the Philippines during the period of the Manila galleon (1565-1815).
29926,twins,,Loan,"A loan from __language__Malay__, which itself acquired the word from a _Mon-Khme_r source."
30732,uncle; respectful term for man of father’s generation,,Loan,Borrowing from __language__Malay__.
30377,"understand, understanding",,Loan,"Borrowing from __language__Malay__, ultimately from Arabic."
29802,"value, worth",,Loan,"The __language__Philippine__ forms and __language__Chamorro__ _bali_ apparently derive from __language__Spanish__ _valer_. The remaining items may have the same source, or may reflect &ast;_baliw₂_."
29804,velvet,,Loan,"Borrowing, ultimately from __language__Portuguese__."
29849,village,,Loan,"This word shows phonological irregularities that make a reconstruction impossible.  The  Atayalic forms point toward an etymon with medial &ast;_l_, the  __language__Saisiyat__  form to one with medial &ast;_C_, and the  __language__Bunun__  form to one with medial &ast;_S_. In addition to this set  __language__Proto-Rukai__  &ast;_cəkələ_,  __language__Puyuma__ _dekal_ show similarities without regular sound correspondences, and these suggest borrowing of a different form meaning ‘village,’ implying that the notion of ‘village’ was not found in __language__PAn__, and once it was lexically encoded it tended to spread easily by borrowing."
29972,vinegar,,Loan,"Borrowing, ultimately from Sanskrit _chukra_."
29805,violin,,Loan,Borrowing from __language__Portuguese__.
30550,violin,,Loan,"From Spanish _rabel_ ‘type of three-stringed violin’, ultimately from Arabic."
