ID,Name,Description,Category,Comment,Cognateset_ID,Dempwolff_Etymology
30194,trivet,,loan,"Given its meaning one would not expect this to be a loan distribution.  However, three independent pieces of evidence show that the words in [Tagalog](LanguageTable#cldf:423), [Ngaju Dayak](LanguageTable#cldf:18577), [Malagasy](LanguageTable#cldf:18432) and [Javanese](LanguageTable#cldf:285) are almost certainly [Malay](LanguageTable#cldf:326) loans.  First, [Tagalog](LanguageTable#cldf:423) shows _-_Ɂ corresponding to [Malay](LanguageTable#cldf:326) final vowel.  Second, the word is unknown in any language of the Philippines apart from [Tagalog](LanguageTable#cldf:423). Third, [PMP](LanguageTable#cldf:19081) &ast;_dalikan_ is a far better candidate for the meaning ‘trivet, three stones of the hearth’.  
[Zorc (1996)](Source#cldf:zorc1996) took the correspondence of final glottal stop in [Tagalog](LanguageTable#cldf:423) to final glottal stop in [Iban](LanguageTable#cldf:276) to be evidence for &ast;_-Ɂ_, and so presumably would posit &ast;_tuŋkuɁ_. However, as shown in [Blust (2013; sect. 8.2.2.4)](Source#cldf:blust2013), there are serious problems with the proposal that &ast;_-Ɂ_ existed in [PAn](LanguageTable#cldf:19072), [PMP](LanguageTable#cldf:19081), or any early Austronesian proto-language.  

The agreement between [Iban](LanguageTable#cldf:276) and [Tagalog](LanguageTable#cldf:423) in this case appears instead to be entirely fortuitous: [Iban](LanguageTable#cldf:276) added _-Ɂ_ to many words that originally ended in a vowel (or, in some cases a -VC sequence that first monophthongized), and [Tagalog](LanguageTable#cldf:423) acquired a final glottal stop in loanwords from [Malay](LanguageTable#cldf:326) (mostly Brunei Malay).  Many [Malay](LanguageTable#cldf:326) loanwords entered the Philippines through a trading colony in Manila Bay, where [Tagalog](LanguageTable#cldf:423) was spoken natively ([Wolff 1976](Source#cldf:wolff1976)), and in the present case this loan evidently got no further.  

Finally, &ast;dalikan ‘trivet’ is unquestionably native, and is found from the Batanes islands, to northern Sumatra, to southern Sulawesi, to the Mariana islands, to Timor in the Lesser Sundas, showing that a better candidate exists for this meaning.  A loanword of this kind suggests that [Malay](LanguageTable#cldf:326) contact with the Philippines was rather intimate rather than distant.  [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_tuŋku_ ‘trivet’ (_Dreifuss_).",,*tuŋku ‘trivet’
29799,true,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30651,trunk,,loan,Borrowing of Spanish _baúl_ ‘trunk (for clothes)’.,,
30128,tuber,,loan,"Borrowing from [Malay](LanguageTable#cldf:326). [Dempwolff (1938)](Source#cldf:dempwolff193438) posited &ast;_kenTaŋ_ ‘Erdfrucht’ (‘tuber’), without further specification of the type of tuber intended, which clearly could not have been the Peruvian potato.",,*kenTaŋ ‘tuber’
30707,tuck something in at the waist,,loan,"Also [Bikol](LanguageTable#cldf:244) _hukbít_ ‘wear a gun, bolo, etc.’.  Probably a [Tagalog](LanguageTable#cldf:423) loan in [Ayta Maganchi](LanguageTable#cldf:19394).",,
30752,tune,,loan,"Apparently from Spanish _punto_ ‘point, dot’.",,
29800,turbid,,loan,KOM  _butéʔ_ is assumed to be a [Javanese](LanguageTable#cldf:285) loan. The resemblance of FIJ _butō_ to these forms is attributed to chance.,,*buTek
30298,turkey,,loan,A borrowing of Spanish _pavo_ ‘turkey’.,,
30753,turnip bean: Pachyrrhizus erosus,,loan,Borrowing of Spanish _jícama_. This Mexican plant must have been introduced to the Philippines during the period of the Manila galleon (1565-1815).,,
29926,twins,,loan,"A loan from [Malay](LanguageTable#cldf:326), which itself acquired the word from a _Mon-Khme_r source.",,
30732,uncle; respectful term for man of father’s generation,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30377,"understand, understanding",,loan,"Borrowing from [Malay](LanguageTable#cldf:326), ultimately from Arabic.",,
29802,"value, worth",,loan,"The Philippine forms and [Chamorro](LanguageTable#cldf:573) _bali_ apparently derive from Spanish _valer_. The remaining items may have the same source, or may reflect &ast;_baliw₂_.",,
29804,velvet,,loan,"Borrowing, ultimately from Portuguese.",,
29849,village,,loan,"This word shows phonological irregularities that make a reconstruction impossible.  The  Atayalic forms point toward an etymon with medial &ast;_l_, the  [Saisiyat](LanguageTable#cldf:400)  form to one with medial &ast;_C_, and the  [Bunun](LanguageTable#cldf:250)  form to one with medial &ast;_S_. In addition to this set  [Proto-Rukai](LanguageTable#cldf:19086)  &ast;_cəkələ_,  [Puyuma](LanguageTable#cldf:386) _dekal_ show similarities without regular sound correspondences, and these suggest borrowing of a different form meaning ‘village,’ implying that the notion of ‘village’ was not found in [PAn](LanguageTable#cldf:19072), and once it was lexically encoded it tended to spread easily by borrowing.",,
29972,vinegar,,loan,"Borrowing, ultimately from Sanskrit _chukra_.",,
29805,violin,,loan,Borrowing from Portuguese.,,
30550,violin,,loan,"From Spanish _rabel_ ‘type of three-stringed violin’, ultimately from Arabic.",,
29806,vote,,loan,"The Philippine forms are borrowed from Spanish, [Tetun](LanguageTable#cldf:1060) _boto_ from Portuguese.",,
29807,wait,,loan,[Kalamian Tagbanwa](LanguageTable#cldf:18285) _elat_ is assumed to be a loan from a Greater Central Philippines language.,,
30740,walking stick,,loan,"From Spanish _bastón_ ‘walking stick, baton’",,
29808,war,,loan,Borrowing from [Makassarese](LanguageTable#cldf:325).,,
30349,war,,loan,Borrowing from [Malay](LanguageTable#cldf:326). [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed Uraustronesisch &ast;_pe(rR)aŋ_ ‘war’.,,*pe(rR)aŋ ‘war’
29809,warehouse,,loan,Borrowing from Spanish.,,
30391,wash,,loan,Borrowing of Spanish _lavar_ ‘to wash’.,,
29811,wasp,,loan,"[Dempwolff (1934-38)](Source#cldf:dempwolff193438) reconstructed &ast;_pan-eŋet_ but the [Malay](LanguageTable#cldf:326) form, as indicated by [Wilkinson 1959](Source#cldf:wilkinson1959), is morphologically complex whereas the [Malagasy](LanguageTable#cldf:18432) form is not. The latter was almost certainly borrowed from [Malay](LanguageTable#cldf:326) prior to the change of last-syllable &ast;_e_/ to //_a_//. For abundant evidence of [Malay](LanguageTable#cldf:326) loans in [Malagasy](LanguageTable#cldf:18432) cf. [Adelaar (1989)](Source#cldf:adelaar1989).",,*pan-eŋet 'wasp'
29879,watercraft: small watercraft,,loan,"Given its limited distribution in western Indonesia this cognate set is best attributed to borrowing from [Malay](LanguageTable#cldf:326), to a late innovation, or to some combination of these two.",,
30708,wealth,,loan,,,
29815,weapon,,loan,"Borrowing, ultimately from Tamil.",,
29816,wedding,,loan,[Bimanese](LanguageTable#cldf:241) _ɓunti_ and [Balinese](LanguageTable#cldf:235) _bunciŋ_ are assumed to be loans from [Makassarese](LanguageTable#cldf:325). The similarity of [Numfor](LanguageTable#cldf:364) _buk_ to these forms is attributed to chance.,,
29860,wedge,,loan,Most or all of these forms appear to be loanwords from [Malay](LanguageTable#cldf:326).,,
30629,weed,,loan,"Also [Hanunóo](LanguageTable#cldf:273) _ilamn-án_ ‘be weeded’.  Since the Ayta Abellen were traditional foragers this word is almost certainly a loan from an agricultural neighbor, although it is currently unknown in [Tagalog](LanguageTable#cldf:423).",,
30721,well (water),,loan,"From Spanish _pozo_ ‘well, sump’.",,
29817,wheal,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30456,whip,,loan,Borrowing of Spanish _látigo_ ‘whip’.,,
30662,whip,,loan,Borrowing from [Malay](LanguageTable#cldf:326). [Dempwolff (1938](Source#cldf:dempwolff193438)) posited ‘Uraustronesisch’ &ast;_cambuk_ ‘whip’.,,*cambuk ‘whip’
30350,whip; to whip,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
29818,whirlwind,,loan,Borrowing from [Tagalog](LanguageTable#cldf:423) into [Kapampangan](LanguageTable#cldf:291) and [Casiguran Dumagat](LanguageTable#cldf:569).,,
29819,whisper,,loan,Borrowing from [Tagalog](LanguageTable#cldf:423).,,
29953,whistle,,loan,"From Spanish _chiflo_ ‘a whistle’, with adaptations to the canonical shape of Philippine languages.",,
30311,whistle,,loan,Borrowing of Spanish _pito_ ‘whistle’.,,
29820,wholesale,,loan,"Borrowing from [Malay](LanguageTable#cldf:326). Although the origin of this word remains unclear, its referents suggest that it did not exist in its present meaning prior to the commercial civilization of Hinduized western Indonesia during the Sriwijaya period (7th to 13th centuries A.D.).",,
30556,wholesale buying,,loan,"Borrowing from [Tagalog](LanguageTable#cldf:423), ulimately from Hokkien (Southern Min) _ba⁵ giao⁴_.",,
30021,wick,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30299,wick,,loan,Borrowing of Spanish _pabilo_ ‘wick or snuff of candle’.,,
29821,wide,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,*bi(n)daŋ
30748,wide-mouthed bottle,,loan,"Borrowing of Spanish _garrafa_ ‘decanter, carafe’.",,
30426,wild,,loan,"Probably a [Malay](LanguageTable#cldf:326) loan distribution.  [Dempwolff (1938)](Source#cldf:dempwolff193438) also included [Tagalog](LanguageTable#cldf:423) _iyág_ ‘lust, sensuality’, which seems unconnected, and [Fijian](LanguageTable#cldf:266) _lia-lia_ ‘foolish’, which does not appear in [Capell (1968)](Source#cldf:capell1968), and in any case differs considerably in meaning.  Nonetheless he posited Uraustronesisch &ast;_liaR_ ‘wild’.",,*liaR ‘wild’
29822,win,,loan,"Borrowing from [Javanese](LanguageTable#cldf:285), in some cases (e.g. [Toba Batak](LanguageTable#cldf:427) _monaŋ_) probably through [Malay](LanguageTable#cldf:326).",,"*benaŋ, menaŋ"
30427,wind around,,loan,"Probably a [Malay](LanguageTable#cldf:326) loan distribution.  [Dempwolff (1938)](Source#cldf:dempwolff193438) added [Samoan](LanguageTable#cldf:401) _liɁo_ ‘circle, ring’, and posited Uraustronesisch &ast;_li(ŋ)ke(r)_ ‘wind around, coil up’, but without further support from Oceanic witnesses the resemblance of the [Samoan](LanguageTable#cldf:401) form to the other words cited here is better treated as a product of chance.",,"*li(ŋ)ke(r) ‘wind around, coil up’"
30573,wipe off,,loan,Probably a [Tagalog](LanguageTable#cldf:423) loan distribution in languages outside the Central Philippine group.,,
29872,wire,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30089,wire,,loan,"[Dempwolff (1938)](Source#cldf:dempwolff193438) compared the [Tagalog](LanguageTable#cldf:423), [Ngaju Dayak](LanguageTable#cldf:18577), [Malay](LanguageTable#cldf:326) and [Javanese](LanguageTable#cldf:285) forms with [Tongan](LanguageTable#cldf:434), [Futunan](LanguageTable#cldf:607) _kava_, [Samoan](LanguageTable#cldf:401) _ava_ ‘beard’, and proposed &ast;_kawad_ ‘wire, fiber’.  However, the Polynesian forms are not clearly related, and since the remaining words are 1. connected with metallurgy, and 2. phonologically irregular since the final consonant is voiceless in some languages in which it would be expected to be voiced (if from &ast;_kawad_) it must be assumed that this word is a loan, although its source is yet to be determined.",,"*kawad ‘wire, fiber’"
30593,wire,,loan,Borrowing of Spanish _alambre_ ‘wire’.,,
29943,witness,,loan,"Also [Maranao](LanguageTable#cldf:331) _taksiʔ_ ‘witness’.  This Sanskrit loanword entered [Malay](LanguageTable#cldf:326) and [Old Javanese](LanguageTable#cldf:660) during the Indianization of western Indonesia.  It was later spread to the Philippines through Malay traders, who probably concentrated their efforts mostly in the [Tagalog](LanguageTable#cldf:423)-speaking region of Manila Bay.  From [Tagalog](LanguageTable#cldf:423) it reached areas of the northern Philippines that apparently never came under direct [Malay](LanguageTable#cldf:326) contact influence.  Given his usual practice of including pseudo-reconstructions for loanwords with a distribution that would justify an attribution to his ‘Proto-Indonesian’ if they were native, it is noteworthy that [Dempwolff (1938)](Source#cldf:dempwolff193438) did not include this form.  The reason for this exclusion may have been phonotactic, since a reconstruction &ast;_saksi_ would violate his otherwise exceptionless template of CVCVC forms or CVCCVC forms which were either reduplicated monosyllables or unreduplicated bases with homorganic medial prenasalization.  Finally, the extent to which this form has been integrated into native morphological paradigms is a warning that loanwords cannot easily be detected by their exclusion from indigenous word-building mechanisms.",,
30557,wooden peg,,loan,"From Spanish _tarugo_ ‘wooden peg or pin, stopper’.",,
29851,work,,loan,"A loanword, probably from  [Bunun](LanguageTable#cldf:250)  into  [Paiwan](LanguageTable#cldf:370), although this remains unclear.",,
30029,write,,loan,"Also [Javanese (Krama)](LanguageTable#cldf:19683)) _serat_ ‘letter’.  Most of this comparison is due to borrowing, ultimately from [Malay](LanguageTable#cldf:326). [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed &ast;_surat_ ‘writing’, and [Blust (1976:33)](Source#cldf:blust1976) noted that “Since all reported ‘indigenous’ scripts in Indonesia and the Philippines ... appear to be based on Indian originals, there is no known physical reason to suppose a pre-Indian tradition of ‘bamboo literacy’.  &ast;_surat_ is not a Sanskrit loanword, however, invariably and exclusively refers to writing, and must have existed in western Indonesia only slightly later than the earliest inscriptions in an Indian-based script.  It therefore seems unlikely that writing was introduced to Indonesia entirely as a result of direct or stimulus diffusion from India.”  

Whatever the origin of this word, it now seems safest to assume that it came to refer to writing in the Malay world only after the introduction of Indic scripts.  What is most remarkable is its occurrence (with irregular sound correspondences) in several Formosan languages, presumably as a result of the Dutch commericial and proselytizing presence in southwest Taiwan from 1624-1661.  Since the short-lived Dutch colonization of Taiwan was staged from Batavia it is very likely that it would have included [Malay](LanguageTable#cldf:326) speakers, and one can only assume in the absence of direct historical evidence that some of these Malays introduced elements of literacy to the Siraya.  However, the historical records we have indicate that the earliest Dutch contact with Taiwan in October, 1623, was a fleet under the command of Cornelis Reyerson that included “a small following of soldiers and Bandanese slaves”, but apparently no Malays ([Blusse and Roessingh 1984:66](bib-Blusse)).  Nonetheless, the observations that were made of the Siraya-speaking Soulang village claim that the population at that time already used “many [Malay](LanguageTable#cldf:326) words”.  While this can be interpreted as meaning only that the Dutch recognized [Siraya](LanguageTable#cldf:416) cognates of [Malay](LanguageTable#cldf:326) words they already knew -- much as they did two decades earlier in stating that there was “much of [Malay](LanguageTable#cldf:326) in [Malagasy](LanguageTable#cldf:18432)” -- several cited forms are distinctively [Malay](LanguageTable#cldf:326), and not [Siraya](LanguageTable#cldf:416), as with _babij_ ‘pig’, _tacot_ ‘afraid’, _boesoek_ ‘rotten’, _maccan_ ‘to eat’, or _ican_ ‘fish’.  Some of the Dutch in this contingent speculated that these words might have been introduced by Malay sailors from Johore who had preceded them in reaching southwest Taiwan, but this raises the question why similar contacts would not have happened along the west coast of northern Luzon.  The presence of _sulal_ in [Kavalan](LanguageTable#cldf:293) is more plausibly attributed to contact with [Tagalog](LanguageTable#cldf:423) speakers who accompanied the Spanish during their even briefer colonization of northeast Taiwan from 1626-1642.  

Finally, the forms in some of the languages of Sulawesi, as [Bare'e](LanguageTable#cldf:236) and [Tae'](LanguageTable#cldf:18947) suggest that [Malay](LanguageTable#cldf:326) _surat_ may have arisen from [PWMP](LanguageTable#cldf:19094) &ast;_suRat_ ‘to carve, incise’, and spread widely during the apogee of Sriwijaya after undergoing semantic change.  A connection with [PWMP](LanguageTable#cldf:19094) &ast;_suRat_ ‘wound’ seems less likely.",,*surat ‘writing’
